prompt,completion
Sorry to hear about the bad news.,"  Are you fine, just feeling a little left out? -> Yeah it's kind of"
Thank you for your solidarity, and support.  -> You didn't get out of jail or lose your job. You
"my son behaved badly with his friend, I treat him badly, I had to punish him", a few times -> That's terrible. I hope he realizes that mistake and shows good behavior
Oh no. How old is he?,  -> He's six. i felt responsible for this one and made sure he was comfortable
"He is 12 years old, but he must understand that friendship is something sacred",". -> Note, is he able to accept that friendship can end in nothing?

"
I do my best but sometimes that's super hard. I guess that's just one of those things everyone got to deal with. , -> You must really hate it when you have to sit with your mom or dad all day
I hope things turn out better for you. Keep fighting.," -> Yes, I have no hard feelings about being a student loan, I am happy for"
"Oh man, that's awesome. I hope you get it!","

I admire you, as I didn't achieve it just because of hard work,"
"Thanks a bunch! It pays much better than my current job, so I really hope I do, but I think I got it in the bag."," -> Good luck, I am sure you will do great for sure! Now the proud sc"
"You know, I see all the back to school shopping and I think parents have their priorities mixed up.", -> Yes! I am a parent too and know how that felt like though! It was
How so?," Tell me. Really stuffed up, you are looking bad -> Just all emotions, dissidia"
Parents are more worried about appearances than learning. It's about school supplies not new Jordans or under armor. ," -> I think that attitude is why kids get so much anxiety, it's why they get"
"You kinda want to hold their hand, but you know it's best they solve some problems on their own. You can't be with them all the time.", One day you'll get it. -> I think i will hang out with them. But
lol I didn't tell her...Should i?," -> Yeah, it's something you Never forget. Trust me..

:)
"
Don't you hate it when you get in trouble for something you didn't do? My boss got mad at me for someone else's mistake., -> That's very true. I would know how you'd feel cause I'm in this
"Hello, I think I will not forget the beauty of her hair, the sweetness of her lips and the clarity of her eyes",", but the sound of God's laughter… i'll live. -> It's the sound"
I've never imagined something like that before. Where did you see this?, -> In my dreams! There is so much I haven't done at home. I cannot
in a big dog ... in the park," -> Oh, haha! Well that's exciting. What kind of dog?

A"
"I lost something of my mother in laws the other day, I feel so bad."," -> Why is that?

It's hard not to when you want to be caring"
That sucks. Can you make it up to her somehow?, -> Not jokes are honestly. I'm gonna have to make that home project around a skillet
"I'll have to buy her another piece of tupperwear, it seems silly but it's expensive stuff!","

Previously one meal can buy you ten gallons of wine. Farmhands have an amazing"
I was waiting to see if i was going to receive an award, at work. I was going to hand in what I was making and then they announced they
It is a work award or something?," -> Yes, it is! He will get it for everything he does! And I hope"
Its an award due to achieving my work I have worked hard for," one time, I have been nominated for it a couple times but never captured enough attention ->"
I felt sooooo nervous going to my last job interview! Nerves must occur in proportion to how badly you *want* something!," Don't let it get too out of hand. It's unexpected maybe. Hopefully, you"
I know what you mean. Did you get the job?," -> No I can't find a job right now.

I am hoping a part"
I did! The company does something that I actually like -- a panel interview vs a series of one-on-ones. Have you ever had an interview like that?," -> Yes, I have. I would have loved it more if there weren't too much"
"There are some bad parents out there, that's for sure. Is it hard to be a parent?", -> Absolutely it is hard! Each step of being a parent is pricier than others would
It is when it comes to all the unexpected stuff. Went to the mall today and lady was letting her toddler run all over the mall smelling like a dirty litter box. It smelled horrible.," -> awww, that stinks us all the time lol

Joy Beason
"
"I was bathing my dog in the backyard this weekend, and she got loose. She then went and rolled in the dirt getting extra filthy.", -> Hahaha! That would be so funny for sure! I know that would make
"It WAS. Since she was wet, the dirt got stuck inside her fur. She was even harder to clean the second time around."," -> I hope her fur was better after that.

Sometimes cats are more guilty that"
"It was in person. We mostly interviewed in a conference room, then we took a lab tour afterwards.", I was very moved by the two personalities she exhibits. Looking at her on video really helps
