prompt,completion
i just want to sleep in and then watch movies all day long... but i'm a mom so i don't sleep in. ever, since i been super excited to make my younger brother Gusts look forward to games than push
"Yes, when the snow builds up on the road I get nervous, and during this trip I couldn't even see where the road was and where the ditch began.","

###

 

###

 

###

 

###"
"When my parents got divorced when I was a kid, it was one of the hardest things for me.","

###

 

###

 

###

 

###"
"My girlfriend recently went on a business trip for a week, I was very lonely during this experience."," 

###

 

###

 

###

 

"
What did you do to pass the time?,"

###

 

###

 

###

 

###"
I mainly just played video games and watched tv.," The game included many different without additional explanation. 

###

 

###"
"Because here in my area in Florida, there isn't too many options for me.", I can take advantage of the position I started out in and become a winter Academician.
"I went on this ride at the beach called the Slingshot.. It shoots you super high up in the air.. It was so teriffying, I had so much faith in the ride I wouldn't die!"," -> 

###

 

###

 

###

 
"
"Omg, I have seen one of those!"," No doubt it was because of the flag, but it was something I had never seen on"
"There was this time I went to the bar with my girlfriend and once I came out of the restroom, I saw her talking to some guy!","

###

 I was surprised at how much I saw! I was amazed at how"
What did you do?,"

###

 

###

 

###

 

###"
Well I get super jealous and angry of course.. But in the end it was just a work friend.. Oops!,"

###

 

###

 

###

 

###"
"My girlfriend saw me kissing another girl, who was kissing ME at the bar.. I was very drunk..","

###

 and just issued thearni Reuters into the world.



"
No.. I realized the mistake I made and took action so it never would happen again.,"  Noamd any other victor. 

###

 

###

"
"When i was younger, I came back to the house with my family to find our family pet dead."," It was a surprise. 

###

 

###

 

"
"Oh no, I'm so sorry to hear that. Did you ever figure out what happened?","

###

 

###

 

###

 

###"
My dog chewed a hole in my carpet 2 weeks ago.. I was very disgusted to say the least!,"

###

 

###

 

###

 

###"
Haha I'm sorry! My dog is chill now but he ate a hole in the wall when he was a puppy lol,. He did shrink up a bit though. The Kes are going to no longer. Finally
Well yes when i shouted and i inmeaditelly apologize but i feel really bad," in my very strong and single cause :) 

###

 

###

"
They must have been really happy.,"

###

 I'm so happy for them.

###

 

"
I can remember feeling so disillusioned when someone who I really admired as a visionary turned out to be a real jerk on a day-to-day basis.,"

###

 

###

 

###

 

###"
That can really make you lose your faith in wanting to trust people,".

###

 

###

 

###

 

"
"Well, it definitely makes you a little more realistic when you may be tempted to put someone on a pedestal. Not really fair to them *or* to yourself, is it?"," 

###

 

###

 

###

 

"
"As a kid, I was SO frightened any time there was a tornado warning. Not sure if it was the Wizard of Oz effect or what -- I just remember being frozen with fear."," 

###

 

###

 

### activism was one of"
"Oh, wow! My son was terrified of tornadoes because of that darn movie, and we don't really even get tornadoes where we live! Did you ever live through a tornado?"," It was very reliant on a white lady,berger instead of a congressman. The movie was"
"That's the thing -- NO! I mean, there were some that were kind of close -- but NOTHING like what so many folks have to deal with. I just remember wanting a basement sooooo badly -- not something that's common where I grew up!"," 

###

 

###26 mins ago , I was so very close"
"My mom said the best thing once when I was babysitting and a tornado warning went off and I didn't want my own fear to affect the little boy I was with -- she was on the phone and just said ""You have big plans for the future, right? Nothing is going to get in the way of that."" For some reason, it worked a charm ;-)","

###

 

###

 

###

 

###"
"I feel so bad when I think back to times that I got angry and yelled at my kids for no real good reason -- just a combination of the day's events and feeling irritated, really.","

###

 

###

 

###

 

###"
"Yes! THAT I feel good about! Making a point to use it as an opportunity to talk. I've definitely used it when it comes to the way others might act -- emphasizing that it's not about *them*, it's really about the person and where they're at.", MOST people don't get thatonite pure [END GLANSER ] [END]
I'm glad you're not too prideful to admit your mistakes to your kids and used it as a teaching opportunity.,"



<

###

 

###

 

 [END]"
"yes, i even have glasses but because of astigmatism i don't see good at night even when i have glasses on"," me i help him a lot > what should i get off of it ? -> 
"
"Yeah, that can be annoying especially in Walmart since so many people go there. It stresses you out when you don't need it to.","

###

 

###

 

###

 

###"
i love being a mother but sleep deprivation is so horrible," after a review.

###

 

###

 

###

"
thats good to hear.  my kids will returning to school soon as well.  I cant wait!," 

###

 

###

 

###

 

"
"i paid all my bills today, i feel so relived and good","



###

 .

###

 

###

 

"
"I did pass! It was a rough 3 months, but once I got there, I felt like I was ready.","

###

 

###

 

###

 

###"
my husband called me a punk today for no reason. and then when i told him he hurt my feelings he didn't even understand why ,"

### 

### 

### 

###

 
"
Forget him. Get yourself a real man.,"

###

 

###

 

###

 

###"
no.. i love him. but he can be such a punk sometimes,".

###

 

###

 

###

 

"
"When I was younger, I got my driver's license. I was sooo scared to drive, because i didn't want to get into an accident."," Within a month I acquired the art, which I use as a fue guy. 
"
Be positive. Don't deviate your mind while driving. Concentrate completely on driving. You can.," It will be a very self-affairing existence.

###

 
"
"I tried to tell myself that, but my dad got into a really bad accident once, and it has scared me ever since."," So I feel so beautiful quietly that he did not share his meals. 

###"
People just don't seem to pay attention when they are in a hurry.,"

###

 

###

 

###

 

###"
well you sound like a good person," to me. I'm so happy to hear them hang out with the charity.

"
I am familiar with that.  That is frustrating.," 

###

 

###

 

###

 

"
Things? Like what kind of things?,"

###

 

###

 

###

 

###"
Right? And no having to interact with others unless we choose too.,"

###

 

###

 

###

 

###"
Its not fun being reminded of things you've forgotten.,"

( 

( 

What fun it is to remember).
"
What kinds of things are you talking about?," 

###

 

###

 

###

 

"
"Owed money to my mother in law for something, $15, she reminded me in a less then nice way.","

###

 

###

 

###

 

###"
"That's not very fair, a kind reminder could've gone a long way."," I hope this little light in the house was willing to say come top.

###"
