prompt,completion
"Well, for many years I was an alcoholic, working for near minimum wage in kitchens. But that all changed when I was accepted to University!","

###

 

###

 

###

 

###"
Yeah whispering in someones ear is weird,"

###

 !

###

 

###

 -> I found this"
Just you. No security?,"

### Decoderadder, attacker»

###

 Sourcediser » IS Rider"
"no, I was on a 10th floor and security was down. I was scared even with a single noise.","

###

 

###

 

###

 -> 

"
I have been awarded with a degree in marketing.,"

###

 

###

 

###

 It was a very"
"That's nice, how long did it take you ?","

###

 

###

 

###

 -> 

"
"Fantastic, now do you have a job lined up?","

###

 

###

 

###

 -> 

"
"Yes, Several times in my life. Mostly me and my older brother when we were younger.","

###

 

###

 

###

 It keeps playing might"
Have you ever played and old video game called Everquest?," 

###

  it's a really really really really really really really really really"
I haven't heard of it,".  It seems like a very rare world event. 

###

 
"
One of my favorite places to eat. I love the swirled ice cream cones.,"

-> 

-> 

-> 

-> 

"
"I like it too, but I'm not a big fan of their new sliders. They're so tiny, and just one of them cost almost 2 dollars!"," Where did you get it?

###

 

###

 -> 
"
Have you ever rode on a roller coaster?,"

###

 

###

 

###

 

What"
"I hate riding them, but i used to machine components for their drive chain when I was a machinist.","

###

 

###

 

###

 

###"
There was this one time my girlfriend and I had plans to meet a Longhorn steakhouse for a date.. She ended up keeping me waiting inside 30 extra minutes! I was pretty frustrated.," then gave her plenty of ding elections controller actions etc.
 rapidly gaining her respect, etc"
"I can only imagine having to wait at the table alone, wondering if she'd show up. At least, it sounds like, she finally arrived.  Did she specify a reason for being so late?","

###

 -> 

###

 -> 

###

 -> That"
"Yes, she actually had a legit reason so I couldn't be too mad at her.. She definitely made it up to me!", -> -> -> That is good to hear. playoffs are coming. Mike Mayandon 30 Minutes
"Ahhh! Me too, there is so much that can be done on the weekends!"," As a Council member, I wish to see the partnerships made between local businesses and the city"
"Yes, when the snow builds up on the road I get nervous, and during this trip I couldn't even see where the road was and where the ditch began."," I wanted to bring the permission letter to the Miccos switches, so I could see if"
I understand your pain. My parents are also separated., I wish to hold him one day long. I also hope we can do it without stopping
why'd you steal it ,"

###

 

###

 -> from the bank?

###

"
"Because I really liked it, and didn't think he'd care."," Sc Always giving you a good fit.

###

 

###

 "
"My girlfriend recently went on a business trip for a week, I was very lonely during this experience.","

###

 

###

 

###

 

###"
What did you do to pass the time?,"

###

 

###

 

###

 

###"
I mainly just played video games and watched tv.," 

###

 

###

 

###

 It was good"
"Because here in my area in Florida, there isn't too many options for me.","

###

 I can takes advantage of the position that I essentially own and love."
"Omg, I have seen one of those!","

###

 

###

 Because it is a wind Dunkel Jewish,"
"There was this time I went to the bar with my girlfriend and once I came out of the restroom, I saw her talking to some guy!","

###

 

###

 

###

 -> 

"
Well I get super jealous and angry of course.. But in the end it was just a work friend.. Oops!,"

###

 

###

 

###

 

###"
No.. I realized the mistake I made and took action so it never would happen again.,"

###

 

###

 

###

 

###"
"When i was younger, I came back to the house with my family to find our family pet dead."," There was aputing attempt made after a few minutes.    

###"
"Oh no, I'm so sorry to hear that. Did you ever figure out what happened?","

###

 

###

 -> 

###

 -> 
"
"He was very old, so I guess we were all expecting it.. He lived a good life!","

###

 

###

 

###

 

###"
My dog chewed a hole in my carpet 2 weeks ago.. I was very disgusted to say the least!,"

###

 

###

 -> -> -> I am sure it was a"
Haha I'm sorry! My dog is chill now but he ate a hole in the wall when he was a puppy lol,". No real reason for his new figure though.

###

 U making it end"
"Oh dang, I guess I can't complain too much then, that's brutal!","

###

 

###

 

###

 -> 

"
"Yea, I am like that, too. Did you apologize?","

###

 

###

 

###

 

###"
Well yes when i shouted and i inmeaditelly apologize but i feel really bad,"

###

 in my ever冬 (?????????) 

###

 "
They must have been really happy.,"

###

 

###

 I'm so happy for them.

"
I can remember feeling so disillusioned when someone who I really admired as a visionary turned out to be a real jerk on a day-to-day basis.,"

###

 

###

 

###

 The excitement I got"
"Well, it definitely makes you a little more realistic when you may be tempted to put someone on a pedestal. Not really fair to them *or* to yourself, is it?","

###

 *

###

 *

###

 

###"
"As a kid, I was SO frightened any time there was a tornado warning. Not sure if it was the Wizard of Oz effect or what -- I just remember being frozen with fear."," 

###

 

###

 

###

 -> 
"
"Oh, wow! My son was terrified of tornadoes because of that darn movie, and we don't really even get tornadoes where we live! Did you ever live through a tornado?"," It was veryBlock Tornadoes theater, all of which were Republicans—which was average+++"
"Aw, poor little thing! How did you overcome this? Or, are you still afraid of them?","

###

 

###

 

###

 

###"
"My mom said the best thing once when I was babysitting and a tornado warning went off and I didn't want my own fear to affect the little boy I was with -- she was on the phone and just said ""You have big plans for the future, right? Nothing is going to get in the way of that."" For some reason, it worked a charm ;-)","

###

 

###

 

###

 -> -> -> Fantastic"
"Yes! THAT I feel good about! Making a point to use it as an opportunity to talk. I've definitely used it when it comes to the way others might act -- emphasizing that it's not about *them*, it's really about the person and where they're at.", Strongly recommends. MOST people don ce that level of expectatappiness. It%%
I have a pretty bad vision so i'm so scared to drive at night,". 

###

 

###

 

###

 Before seeing"
"yes, i even have glasses but because of astigmatism i don't see good at night even when i have glasses on"," i think i could sign with theCopyright © 2019 ChefP Terror* ??? -> 
"
"Yeah, that can be annoying especially in Walmart since so many people go there. It stresses you out when you don't need it to.","

###

 

###

 

###

 But also teaches you"
"Yes! They cut in front, and bump into you. Plus being rude while they do it ","

###

 

###

 

###

 "".

###"
I'm so sleep deprived and my baby wanted to play in the middle of the night and i just yelled at him :( i feel so terrible,". -> 

###

 -> 

###

 -> -> Baby's get"
i love being a mother but sleep deprivation is so horrible,. I spent the day playing WoK from 4 external Until 6 early in the afternoon.
"i paid all my bills today, i feel so relived and good","

###

 .

###

 

###

 -> -> ->that"
Every little accomplishment counts! What bills did you have to pay?,"

###

 

###

 

###

 -> 

"
I studied so hard for my bar exam so that I could become a lawyer. I prepared for almost 3 months straight!,"

###

 

###

 

###

 -> 

"
"wow, you're so determined! Did you pass your exam?","

###

 

###

 -> 

###

 

"
"I did pass! It was a rough 3 months, but once I got there, I felt like I was ready.","

###

 

###

 

###

 I still rare shine"
