prompt,completion
"Yes! THAT I feel good about! Making a point to use it as an opportunity to talk. I've definitely used it when it comes to the way others might act -- emphasizing that it's not about *them*, it's really about the person and where they're at.", MOST people don't get thatonite pure [END] tomcat mentality down. They
I'm glad you're not too prideful to admit your mistakes to your kids and used it as a teaching opportunity.," 



<

###

 

###

 

 [END"
I have a pretty bad vision so i'm so scared to drive at night,". 

###

 

###

 

###

 
"
have you had it tested ?," 

###

 

###

 

###

 

"
"yes, i even have glasses but because of astigmatism i don't see good at night even when i have glasses on", i help him a lot > what does that make me feel like i have to do?
It seems like today everyone in the grocery store was in such a rush. Hurrying around!,"

###

 

###

 

###

 

###"
I'm so sleep deprived and my baby wanted to play in the middle of the night and i just yelled at him :( i feel so terrible,". -> 

###

 

###

 

###

 ->"
i love being a mother but sleep deprivation is so horrible, after a day. I spent the day playing WoK from noon to 8 at the Peak
My kids are going into 7th and 8th grade in a couple weeks. They really are growing up well,".

###

 

###

 

###

 

"
rent and electricity. we've been struggling financially so it's such a relieve to pay bills," and save a buck on every basis. 

###

 

###

"
I studied so hard for my bar exam so that I could become a lawyer. I prepared for almost 3 months straight!," I did great job so I was happy with my results!

###

 
"
"wow, you're so determined! Did you pass your exam?","

###

 

###

 

###

 -> 

"
"When I was younger, I got my driver's license. I was sooo scared to drive, because i didn't want to get into an accident."," Within a month I acquired the art, which I use as a fue guy. 
"
Be positive. Don't deviate your mind while driving. Concentrate completely on driving. You can.," It will be a very self-affairing experience.

###

 
"
"I tried to tell myself that, but my dad got into a really bad accident once, and it has scared me ever since.","

###

 So I feel so beautiful and wonderful that he would have been so happy"
Around town it seems like traffic has been horrible lately. Driving around town is just crazy.,"

###

 

###

 

###

 

###"
People just don't seem to pay attention when they are in a hurry.,"

###

 

###

 

###

 

###"
"Yes, exactly! They are always speeding or cutting you off. And of course no blinker use!"," Especially since I ever started driving.) So much faster than this past times very fast, which"
"I'd say it's going pretty well, we eventually got married! How did you meet your friends?","

###

 

###

 

###

 

###"
"I walked my dog outside, and she still pooped in the house! Ugh.","

###

###

###

###

###

 
"
"Like stuff falling off shelfes because a dog runs into them! Hah, crazy I know.","

###

 

###

 

###

 

###"
I work from home too.  Its so nice to be able to do laundry and things on my breaks.  Im so productive around the house,""".

###

 

###

 

###

 

"
Its not fun being reminded of things you've forgotten.,"

% 

( 

% 

What fun it is"
What kinds of things are you talking about?,"

###

 

###

 

###

 

###"
"Owed money to my mother in law for something, $15, she reminded me in a less then nice way.","

###

 

###

 

###

 -> 

"
"I went to San Antonio the other day, was great to see that city.", The Deadlinedawg went to the airport so fast I was surprised at how fast he
"I came home from work and step barefoot on one of my sons legos, i was so pissed!","

###

 

###

 

###

 

###"
That sounds really painful!  You should pick them up.,"  

###

  It is soighed.   -> 

"
"Qdoba is the BOMB! Although, I think I prefer Chipotle slightly more."," -> 

###

 -> -> -> I'll take either place napoloso."
No way. queso all the way! They don't have one near by but she was traveling and the airport up north did., Every time she changed it wasatha.  She was so happy to see it. 
"I was doing a presentation for work, and tried to tell a story about something kind of related to break the ice.  No one laughed or even really cracked a smile, so it put me off for the rest of the presentation."," 

###

 

###

 

###

 

"
"That is no fun, you always hope that first one hits so they are more receptive the rest of the time"," :-)

###

 

###

 

###

 

"
"Yeah, and I really thought it was a decent story.  Nothing ground breaking, but at least should have gotten a chuckle."," 

###

 

###

 

###

 

"
My wife went to Germany to attend a language course at the end of June.  I've been mostly spending time with my dogs while she's been gone since we recently moved and I don't really know anyone outside of work.,  ->  ->  -> You sound great! You sound brainless compared [END]
"That's a good idea.  I don't know where there's a dog park near me, I should look into that.","

###

 

###

 

###

 

###"
My neighbor has a really annoying little dog that she always brings outside when she's smoking.  It barks constantly at everything and she doesn't try to keep it quiet.,"  She's usually very affectionate to others, but it's become de Brotherhoodorisossip"
What type of dog is it?,"

-> 

-> 

-> -> It's an American beaches Dog"
"A Pomeranian.  I don't have anything against that type of dog specifically, but this one is just terrible.","  -> 

###

 

###

 

###

 "
"This morning my husband received a call, he got nervous, I think it was a woman ... difficult"," to describe ...

###

 at first she just looks like an(er week)"
I'm sorry :( I do hope things can be worked out," for you.

###

 

###

 

###

 ->"
"Yesterday, a difficult day, the anniversary of the death of my mother",", spiriting up all sorts of ideas.

###

 I was so surprised by"
Sorry to hear about the bad news., The woman was a type I always had along with a cup of vintage sturm dance
How long ago did she die?,"

###

 

###

 

###

 

###"
She is 9 years old but she is a very focused girl,. She has a lot of energy and is good at shooting. We are very lucky to
have my own restaurant," they have set up, they have even set up shop in a corner. 

"
What a dream come true for you that'll be.,"

###

 

###

 

###

 

###"
"my son behaved badly with his friend, I treat him badly, I had to punish him"," several times over

###

 

###

 

###

 ."
"He is 12 years old, but he must understand that friendship is something sacred",".

###

 

###

 

###

 

"
Friendship is special. Did he do something to his friend?,"

###

 

###

 

###

 

###"
I do my best but sometimes that's super hard. I guess that's just one of those things everyone got to deal with. ,"

###

 

###

 

###

 

###"
I hope things turn out better for you. Keep fighting.," -> 

22 Bakuki. 

nikpass - 2018

All"
"Oh man, that's awesome. I hope you get it!","

###

 

###

 

###

 

###"
"Thanks a bunch! It pays much better than my current job, so I really hope I do, but I think I got it in the bag."," Glad it is so surprise!

###

 Always putting up projections one day. Never"
